Transaction ID,Timestamp,User ID,Transaction Amount (INR),Payment Method,Device Type,IP Address,Merchant Category,Transaction Status,Fraudulent,Previous Fraud Records,Credit Score,Transaction Location,Bank Name,Transaction Type,User Age,Is High-Risk Country
TXN_NEW_844,2025-02-19 10:00:00,USER_NEW_844,1721.2049788357308,Debit Card,ATM,192.168.11.239,Bill Payment,Success,0,1,359,Kolkata,ICICI Bank,Merchant,11,0
TXN_NEW_845,2025-02-19 10:00:00,USER_NEW_845,4486.395536259872,Debit Card,Mobile, ,Gaming,Success,1,6,569,Bangalore,Kotak Mahindra Bank,Domestic,16,0
TXN_NEW_846,2025-02-19 10:00:00,USER_NEW_846,4906.132374257202,Debit Card,Desktop,192.168.2.39,Bill Payment,Success,0,2,347,Kolkata,HDFC Bank,International,11,0
TXN_NEW_847,2025-02-19 10:00:00,USER_NEW_847,160.313578528379,Net Banking,ATM,192.168.73.39,Shopping,Success,1,2,686,Delhi,Axis Bank,Domestic,15,0
TXN_NEW_848,2025-02-19 10:00:00,USER_NEW_848,161.502343010693,Net Banking,Desktop, ,Food Delivery,Success,0,4,526,Chennai,HDFC Bank,Merchant,14,1
TXN_NEW_849,2025-02-19 10:00:00,USER_NEW_849,4367.61987054208,Net Banking,Desktop,999.999.999.999,Bill Payment,Success,1,4,679,Bangalore,Kotak Mahindra Bank,Merchant,17,0
TXN_NEW_850,2025-02-19 10:00:00,USER_NEW_850,204.86820287277405,Debit Card,ATM,192.168.96.0,Gaming,Success,0,9,383,Delhi,Kotak Mahindra Bank,Merchant,16,1
TXN_NEW_851,2025-02-19 10:00:00,USER_NEW_851,3720.808804721871,Credit Card,Desktop,192.168.150.157,Shopping,Success,1,2,545,Delhi,HDFC Bank,Merchant,14,1
TXN_NEW_852,2025-02-19 10:00:00,USER_NEW_852,1196.067410165702,Debit Card,ATM,192.168.172.18,Bill Payment,Success,1,10,493,Delhi,Axis Bank,Merchant,16,1
TXN_NEW_853,2025-02-19 10:00:00,USER_NEW_853,830.6570109167398,Debit Card,Mobile,192.168.55.75,Food Delivery,Success,0,8,819,Bangalore,Axis Bank,Domestic,11,1
TXN_NEW_854,2025-02-19 10:00:00,USER_NEW_854,2670.335991041976,Wallet,POS,192.168.114.217,Gaming,Success,1,7,367,Delhi,Kotak Mahindra Bank,Domestic,11,1
TXN_NEW_855,2025-02-19 10:00:00,USER_NEW_855,4855.985624807572,Credit Card,POS,192.168.128.62,Bill Payment,Success,0,2,807,Mumbai,SBI,International,17,0
TXN_NEW_856,2025-02-19 10:00:00,USER_NEW_856,383.41836338420194,Wallet,ATM,192.168.239.179,Gaming,Success,0,7,415,Chennai,ICICI Bank,Domestic,11,1
TXN_NEW_857,2025-02-19 10:00:00,USER_NEW_857,1493.0235142353692,Credit Card,Desktop,192.168.108.159,Food Delivery,Success,1,3,414,Bangalore,Kotak Mahindra Bank,Domestic,12,1
TXN_NEW_858,2025-02-19 10:00:00,USER_NEW_858,3823.251320710831,Net Banking,Desktop,192.168.12.220,Bill Payment,Success,1,8,537,Kolkata,HDFC Bank,Merchant,11,0
TXN_NEW_859,2025-02-19 10:00:00,USER_NEW_859,1110.011318087606,Credit Card,ATM,192.168.103.122,Gaming,Success,0,4,331,Chennai,SBI,Domestic,10,0
TXN_NEW_860,2025-02-19 10:00:00,USER_NEW_860,2638.86178344921,Net Banking,Desktop,192.168.164.173,Shopping,Success,0,4,560,Mumbai,SBI,Domestic,15,0
TXN_NEW_861,2025-02-19 10:00:00,USER_NEW_861,3695.6451882631018,Debit Card,Mobile,192.168.240.90,Bill Payment,Success,0,3,407,Bangalore,Axis Bank,Domestic,16,1
TXN_NEW_862,2025-02-19 10:00:00,USER_NEW_862,3575.524609404038,Credit Card,ATM,192.168.46.85,Bill Payment,Success,1,4,427,Delhi,HDFC Bank,Domestic,10,0
TXN_NEW_863,2025-02-19 10:00:00,USER_NEW_863,4800.872771241071,Credit Card,Mobile,192.168.100.100,Shopping,Success,0,5,509,Mumbai,HDFC Bank,Domestic,15,1
TXN_NEW_864,2025-02-19 10:00:00,USER_NEW_864,1147.397305391352,Wallet,Desktop,192.168.10.46,Bill Payment,Success,1,9,586,Kolkata,ICICI Bank,International,16,0
TXN_NEW_865,2025-02-19 10:00:00,USER_NEW_865,3508.866180135856,Credit Card,Desktop,192.168.16.218,Gaming,Success,0,0,569,Bangalore,Kotak Mahindra Bank,Merchant,14,1
TXN_NEW_866,2025-02-19 10:00:00,USER_NEW_866,4420.662882049013,Debit Card,ATM,192.168.28.120,Bill Payment,Success,1,6,383,Bangalore,Kotak Mahindra Bank,Merchant,14,1
TXN_NEW_867,2025-02-19 10:00:00,USER_NEW_867,2378.510533317983,Net Banking,POS, ,Food Delivery,Success,0,3,850,Chennai,ICICI Bank,International,11,1
TXN_NEW_868,2025-02-19 10:00:00,USER_NEW_868,842.7641421215842,Net Banking,POS,192.168.208.22,Bill Payment,Success,0,8,721,Mumbai,ICICI Bank,International,16,0
TXN_NEW_869,2025-02-19 10:00:00,USER_NEW_869,1353.6118830662117,Wallet,Desktop,192.168.246.195,Bill Payment,Success,1,7,532,Mumbai,HDFC Bank,Merchant,11,1
TXN_NEW_870,2025-02-19 10:00:00,USER_NEW_870,2761.66823912422,Net Banking,POS,192.168.220.235,Food Delivery,Success,1,8,711,Chennai,Kotak Mahindra Bank,International,13,1
TXN_NEW_871,2025-02-19 10:00:00,USER_NEW_871,4371.279843430451,Credit Card,Mobile,192.168.11.241,Food Delivery,Success,1,2,836,Bangalore,HDFC Bank,Merchant,15,1
TXN_NEW_872,2025-02-19 10:00:00,USER_NEW_872,4175.761888990955,Credit Card,ATM,192.168.163.25,Bill Payment,Success,1,2,399,Delhi,HDFC Bank,International,13,0
TXN_NEW_873,2025-02-19 10:00:00,USER_NEW_873,2680.0094819575224,Net Banking,Mobile,192.168.226.218,Food Delivery,Success,1,4,839,Chennai,Kotak Mahindra Bank,Domestic,16,1
TXN_NEW_874,2025-02-19 10:00:00,USER_NEW_874,306.86688204962127,Debit Card,Mobile,192.168.112.26,Food Delivery,Success,0,10,517,Kolkata,Axis Bank,International,16,1
TXN_NEW_875,2025-02-19 10:00:00,USER_NEW_875,3982.631417256706,Wallet,ATM,192.168.21.244,Gaming,Success,1,6,357,Mumbai,Axis Bank,Merchant,14,1
TXN_NEW_876,2025-02-19 10:00:00,USER_NEW_876,4071.163638377319,Net Banking,Desktop,192.168.3.193,Gaming,Success,1,4,513,Kolkata,HDFC Bank,Merchant,13,0
TXN_NEW_877,2025-02-19 10:00:00,USER_NEW_877,692.0903599385856,Credit Card,Mobile,192.168.91.146,Bill Payment,Success,1,7,379,Chennai,Kotak Mahindra Bank,International,12,1
TXN_NEW_878,2025-02-19 10:00:00,USER_NEW_878,2562.298345466958,Wallet,ATM,192.168.121.244,Gaming,Success,0,9,643,Chennai,SBI,Merchant,17,1
TXN_NEW_879,2025-02-19 10:00:00,USER_NEW_879,3572.929344651868,Credit Card,ATM,192.168.254.48,Bill Payment,Success,1,0,428,Delhi,Axis Bank,Domestic,16,0
TXN_NEW_880,2025-02-19 10:00:00,USER_NEW_880,804.0918264634555,Debit Card,POS,192.168.39.172,Gaming,Success,0,9,816,Kolkata,SBI,Merchant,14,0
TXN_NEW_881,2025-02-19 10:00:00,USER_NEW_881,2547.113521039996,Wallet,Mobile,300.400.500.600,Gaming,Success,0,6,804,Chennai,Kotak Mahindra Bank,Merchant,17,1
TXN_NEW_882,2025-02-19 10:00:00,USER_NEW_882,3000.361720798322,Credit Card,Mobile,192.168.43.125,Gaming,Success,0,7,514,Kolkata,HDFC Bank,Domestic,17,0
TXN_NEW_883,2025-02-19 10:00:00,USER_NEW_883,1150.1834931981575,Debit Card,Desktop,192.168.136.232,Food Delivery,Success,0,10,614,Kolkata,Axis Bank,Merchant,17,1
TXN_NEW_884,2025-02-19 10:00:00,USER_NEW_884,4024.581418605191,Credit Card,ATM,192.168.1,Food Delivery,Success,0,10,599,Chennai,HDFC Bank,International,11,1
TXN_NEW_885,2025-02-19 10:00:00,USER_NEW_885,2543.388077528722,Wallet,ATM,192.168.212.130,Shopping,Success,1,3,583,Mumbai,Axis Bank,Merchant,16,1
TXN_NEW_886,2025-02-19 10:00:00,USER_NEW_886,3668.767509786821,Wallet,POS,192.168.16.241,Gaming,Success,0,6,729,Bangalore,ICICI Bank,Domestic,16,0
TXN_NEW_887,2025-02-19 10:00:00,USER_NEW_887,1876.7546838118983,Debit Card,Mobile,192.168.140.128,Shopping,Success,0,6,571,Bangalore,Axis Bank,Domestic,15,0
TXN_NEW_888,2025-02-19 10:00:00,USER_NEW_888,4886.96497874848,Net Banking,POS,192.168.123.161,Gaming,Success,0,4,777,Delhi,Axis Bank,Merchant,15,1
TXN_NEW_889,2025-02-19 10:00:00,USER_NEW_889,1916.7026226739983,Wallet,ATM,192.168.255.93,Shopping,Success,1,4,540,Bangalore,Kotak Mahindra Bank,Merchant,16,1
TXN_NEW_890,2025-02-19 10:00:00,USER_NEW_890,2285.9017952591644,Credit Card,POS,192.168.176.36,Gaming,Success,0,9,565,Delhi,Axis Bank,Merchant,10,0
TXN_NEW_891,2025-02-19 10:00:00,USER_NEW_891,1963.221432469459,Wallet,Desktop,192.168.159.219,Food Delivery,Success,0,9,503,Bangalore,HDFC Bank,International,17,0
TXN_NEW_892,2025-02-19 10:00:00,USER_NEW_892,3168.877947132397,Wallet,ATM,192.168.70.209,Shopping,Success,0,3,499,Mumbai,Kotak Mahindra Bank,Domestic,11,0
TXN_NEW_893,2025-02-19 10:00:00,USER_NEW_893,3814.955444916196,Credit Card,POS,192.168.207.84,Bill Payment,Success,1,8,350,Chennai,HDFC Bank,Merchant,16,1
TXN_NEW_894,2025-02-19 10:00:00,USER_NEW_894,3322.5835676283414,Net Banking,Desktop,192.168.83.61,Food Delivery,Success,0,5,311,Bangalore,HDFC Bank,Domestic,16,0
TXN_NEW_895,2025-02-19 10:00:00,USER_NEW_895,4405.174498571123,Wallet,Desktop,192.168.147.58,Bill Payment,Success,1,8,596,Bangalore,HDFC Bank,Domestic,14,0
TXN_NEW_896,2025-02-19 10:00:00,USER_NEW_896,2929.739184522037,Debit Card,Mobile,192.168.69.16,Food Delivery,Success,0,3,314,Bangalore,ICICI Bank,Merchant,12,1
TXN_NEW_897,2025-02-19 10:00:00,USER_NEW_897,2609.6654052778263,Debit Card,POS,192.168.143.148,Food Delivery,Success,1,10,599,Mumbai,SBI,Domestic,13,1
TXN_NEW_898,2025-02-19 10:00:00,USER_NEW_898,4475.490430991778,Credit Card,Mobile,192.168.159.83,Gaming,Success,0,7,843,Delhi,HDFC Bank,International,16,0
TXN_NEW_899,2025-02-19 10:00:00,USER_NEW_899,4467.384110061904,Credit Card,Desktop,192.168.217.204,Bill Payment,Success,1,9,664,Mumbai,HDFC Bank,Domestic,14,1
TXN_NEW_900,2025-02-19 10:00:00,USER_NEW_900,1999.445040878005,Net Banking,Desktop,192.168.33.2,Bill Payment,Success,1,4,581,Delhi,Axis Bank,Merchant,13,1
TXN_NEW_901,2025-02-19 10:00:00,USER_NEW_901,357.4204995331734,Net Banking,Desktop,192.168.65.196,Food Delivery,Success,0,1,382,Bangalore,ICICI Bank,Domestic,12,1
TXN_NEW_902,2025-02-19 10:00:00,USER_NEW_902,3859.322072126696,Wallet,Desktop,192.168.105.144,Shopping,Success,1,7,389,Delhi,HDFC Bank,Domestic,13,1
TXN_NEW_903,2025-02-19 10:00:00,USER_NEW_903,967.8625725416096,Net Banking,Mobile,192.168.1,Food Delivery,Success,1,5,539,Delhi,Kotak Mahindra Bank,International,17,1
TXN_NEW_904,2025-02-19 10:00:00,USER_NEW_904,2028.8340509284235,Debit Card,POS,192.168.1,Shopping,Success,1,2,602,Chennai,Axis Bank,International,12,1
TXN_NEW_905,2025-02-19 10:00:00,USER_NEW_905,2032.0464929552847,Net Banking,ATM,192.168.169.48,Gaming,Success,1,3,574,Delhi,HDFC Bank,International,15,0
TXN_NEW_906,2025-02-19 10:00:00,USER_NEW_906,1431.0457792357524,Wallet,ATM,192.168.183.95,Shopping,Success,1,8,740,Mumbai,Kotak Mahindra Bank,Merchant,13,0
TXN_NEW_907,2025-02-19 10:00:00,USER_NEW_907,153.37504445485658,Credit Card,ATM,192.168.221.78,Gaming,Success,1,0,563,Chennai,SBI,International,16,1
TXN_NEW_908,2025-02-19 10:00:00,USER_NEW_908,794.8171425008878,Debit Card,Mobile,192.168.223.90,Gaming,Success,1,3,784,Bangalore,ICICI Bank,Merchant,15,1
TXN_NEW_909,2025-02-19 10:00:00,USER_NEW_909,3459.6836975773977,Credit Card,Desktop,192.168.142.30,Food Delivery,Success,0,10,791,Delhi,ICICI Bank,Merchant,17,1
TXN_NEW_910,2025-02-19 10:00:00,USER_NEW_910,3285.9499513106302,Credit Card,Desktop,192.168.233.25,Shopping,Success,1,6,814,Mumbai,Axis Bank,Merchant,17,0
TXN_NEW_911,2025-02-19 10:00:00,USER_NEW_911,3323.439453249445,Net Banking,Desktop,192.168.46.198,Food Delivery,Success,1,0,779,Kolkata,Kotak Mahindra Bank,International,14,1
TXN_NEW_912,2025-02-19 10:00:00,USER_NEW_912,3849.869317683845,Wallet,ATM,abc.def.ghi.jkl,Shopping,Success,0,1,751,Kolkata,Kotak Mahindra Bank,Domestic,13,1
TXN_NEW_913,2025-02-19 10:00:00,USER_NEW_913,4428.462782671117,Net Banking,Desktop,192.168.121.164,Food Delivery,Success,1,2,693,Mumbai,SBI,International,10,0
TXN_NEW_914,2025-02-19 10:00:00,USER_NEW_914,252.7158759658453,Credit Card,POS,192.168.62.117,Gaming,Success,0,9,776,Kolkata,ICICI Bank,Domestic,10,0
TXN_NEW_915,2025-02-19 10:00:00,USER_NEW_915,1208.8729156752177,Debit Card,ATM, ,Gaming,Success,0,0,783,Chennai,HDFC Bank,International,14,0
TXN_NEW_916,2025-02-19 10:00:00,USER_NEW_916,2320.8453196756004,Credit Card,POS,192.168.109.157,Gaming,Success,1,9,337,Delhi,Kotak Mahindra Bank,Merchant,14,0
TXN_NEW_917,2025-02-19 10:00:00,USER_NEW_917,2561.2749382400875,Wallet,ATM,999.999.999.999,Gaming,Success,0,3,847,Mumbai,Axis Bank,Domestic,14,0
TXN_NEW_918,2025-02-19 10:00:00,USER_NEW_918,3364.6049244586147,Credit Card,ATM,192.168.176.76,Gaming,Success,0,2,680,Kolkata,SBI,Merchant,13,1
TXN_NEW_919,2025-02-19 10:00:00,USER_NEW_919,3555.7988489819413,Net Banking,ATM,192.168.78.128,Gaming,Success,0,7,592,Mumbai,Axis Bank,International,13,1
TXN_NEW_920,2025-02-19 10:00:00,USER_NEW_920,3230.9892413074854,Credit Card,ATM,192.168.230.187,Food Delivery,Success,0,10,616,Kolkata,Axis Bank,International,10,1
TXN_NEW_921,2025-02-19 10:00:00,USER_NEW_921,1614.3666450544306,Net Banking,POS,192.168.52.92,Food Delivery,Success,1,7,725,Bangalore,Kotak Mahindra Bank,Domestic,15,1
TXN_NEW_922,2025-02-19 10:00:00,USER_NEW_922,4561.388252537751,Debit Card,ATM,192.168.52.163,Gaming,Success,1,2,435,Kolkata,Axis Bank,Merchant,13,1
TXN_NEW_923,2025-02-19 10:00:00,USER_NEW_923,752.4482833531778,Net Banking,ATM,192.168.118.218,Bill Payment,Success,0,4,553,Mumbai,ICICI Bank,Merchant,11,0
TXN_NEW_924,2025-02-19 10:00:00,USER_NEW_924,2038.9361359968152,Net Banking,POS,192.168.151.228,Food Delivery,Success,1,5,787,Delhi,Kotak Mahindra Bank,Domestic,10,1
TXN_NEW_925,2025-02-19 10:00:00,USER_NEW_925,1420.4395064342914,Debit Card,Desktop,192.168.225.183,Food Delivery,Success,0,2,342,Delhi,HDFC Bank,Merchant,12,1
TXN_NEW_926,2025-02-19 10:00:00,USER_NEW_926,3408.0684272248614,Credit Card,Mobile,192.168.169.138,Food Delivery,Success,0,1,637,Chennai,ICICI Bank,Merchant,16,0
TXN_NEW_927,2025-02-19 10:00:00,USER_NEW_927,3991.0767773702414,Credit Card,Desktop,192.168.49.168,Gaming,Success,1,3,703,Bangalore,Axis Bank,International,14,0
TXN_NEW_928,2025-02-19 10:00:00,USER_NEW_928,2288.5267281638585,Credit Card,Mobile,192.168.60.163,Bill Payment,Success,1,3,503,Kolkata,ICICI Bank,Merchant,11,0
TXN_NEW_929,2025-02-19 10:00:00,USER_NEW_929,4955.5644812962255,Debit Card,Desktop,192.168.239.154,Bill Payment,Success,1,10,608,Mumbai,Axis Bank,International,15,0
TXN_NEW_930,2025-02-19 10:00:00,USER_NEW_930,2315.5352679508187,Wallet,Desktop,192.168.172.233,Shopping,Success,0,8,805,Bangalore,Axis Bank,Domestic,14,1
TXN_NEW_931,2025-02-19 10:00:00,USER_NEW_931,4702.668863719444,Debit Card,POS,192.168.190.161,Gaming,Success,0,4,506,Kolkata,HDFC Bank,Merchant,12,0
TXN_NEW_932,2025-02-19 10:00:00,USER_NEW_932,1678.508846990626,Wallet,ATM,192.168.18.234,Bill Payment,Success,1,3,307,Mumbai,SBI,Domestic,14,1
TXN_NEW_933,2025-02-19 10:00:00,USER_NEW_933,4762.781410099545,Net Banking,ATM,192.168.179.158,Food Delivery,Success,1,7,736,Kolkata,Kotak Mahindra Bank,International,12,1
TXN_NEW_934,2025-02-19 10:00:00,USER_NEW_934,1167.3790186726608,Credit Card,Desktop,192.168.200.167,Shopping,Success,1,3,334,Chennai,HDFC Bank,Merchant,16,1
TXN_NEW_935,2025-02-19 10:00:00,USER_NEW_935,3998.007644417758,Net Banking,POS,192.168.74.240,Gaming,Success,1,2,452,Kolkata,SBI,International,15,0
TXN_NEW_936,2025-02-19 10:00:00,USER_NEW_936,1334.0123462101487,Debit Card,POS,192.168.181.104,Gaming,Success,1,3,494,Kolkata,HDFC Bank,International,17,1
TXN_NEW_937,2025-02-19 10:00:00,USER_NEW_937,2378.416218151513,Credit Card,ATM,192.168.108.105,Shopping,Success,1,1,385,Delhi,SBI,Domestic,17,1
TXN_NEW_938,2025-02-19 10:00:00,USER_NEW_938,107.93548412276348,Credit Card,Desktop,192.168.180.195,Food Delivery,Success,1,10,437,Kolkata,SBI,Domestic,13,1
TXN_NEW_939,2025-02-19 10:00:00,USER_NEW_939,4408.667605763744,Wallet,ATM,192.168.124.103,Food Delivery,Success,1,6,305,Mumbai,Kotak Mahindra Bank,Domestic,16,0
TXN_NEW_940,2025-02-19 10:00:00,USER_NEW_940,1951.2616170990627,Net Banking,Desktop,192.168.52.90,Food Delivery,Success,1,9,720,Kolkata,Kotak Mahindra Bank,Domestic,13,0
TXN_NEW_941,2025-02-19 10:00:00,USER_NEW_941,1339.1613011326554,Credit Card,Desktop,192.168.78.188,Shopping,Success,0,3,384,Kolkata,ICICI Bank,Merchant,10,1
TXN_NEW_942,2025-02-19 10:00:00,USER_NEW_942,988.0598782294858,Credit Card,Desktop,192.168.82.228,Gaming,Success,1,1,428,Kolkata,Axis Bank,International,13,0
TXN_NEW_943,2025-02-19 10:00:00,USER_NEW_943,457.4011370688756,Net Banking,Mobile,192.168.36.87,Bill Payment,Success,1,8,672,Kolkata,Kotak Mahindra Bank,Domestic,12,1
TXN_NEW_944,2025-02-19 10:00:00,USER_NEW_944,4175.8540640027,Net Banking,Desktop,999.999.999.999,Shopping,Success,1,10,484,Kolkata,SBI,Domestic,17,1
TXN_NEW_945,2025-02-19 10:00:00,USER_NEW_945,747.9094278589822,Wallet,Desktop,192.168.105.214,Food Delivery,Success,0,4,740,Delhi,Kotak Mahindra Bank,Merchant,15,1
TXN_NEW_946,2025-02-19 10:00:00,USER_NEW_946,1548.7555386030142,Debit Card,POS,192.168.222.200,Gaming,Success,0,4,398,Delhi,ICICI Bank,Domestic,17,0
TXN_NEW_947,2025-02-19 10:00:00,USER_NEW_947,1495.5770092946454,Credit Card,Mobile,192.168.18.90,Gaming,Success,1,1,496,Kolkata,Kotak Mahindra Bank,Domestic,12,0
TXN_NEW_948,2025-02-19 10:00:00,USER_NEW_948,3162.238317429021,Credit Card,ATM,192.168.229.56,Shopping,Success,1,1,438,Kolkata,SBI,Merchant,13,1
TXN_NEW_949,2025-02-19 10:00:00,USER_NEW_949,678.1302827249514,Debit Card,ATM,192.168.128.37,Shopping,Success,0,5,546,Kolkata,Axis Bank,Merchant,13,0
TXN_NEW_950,2025-02-19 10:00:00,USER_NEW_950,1964.1206569666888,Wallet,ATM,192.168.112.7,Shopping,Success,0,7,492,Chennai,SBI,Domestic,11,0
TXN_NEW_951,2025-02-19 10:00:00,USER_NEW_951,1990.9913411877928,Wallet,POS,192.168.72.184,Food Delivery,Success,0,5,761,Chennai,Axis Bank,International,12,0
TXN_NEW_952,2025-02-19 10:00:00,USER_NEW_952,2606.4395794488923,Debit Card,Desktop,999.999.999.999,Bill Payment,Success,0,5,696,Mumbai,ICICI Bank,Merchant,11,1
TXN_NEW_953,2025-02-19 10:00:00,USER_NEW_953,1809.306805777356,Wallet,POS,192.168.78.135,Food Delivery,Success,1,7,331,Delhi,ICICI Bank,Merchant,13,1
TXN_NEW_954,2025-02-19 10:00:00,USER_NEW_954,2991.678277844096,Wallet,POS,192.168.251.193,Bill Payment,Success,1,7,667,Delhi,Kotak Mahindra Bank,Merchant,16,1
TXN_NEW_955,2025-02-19 10:00:00,USER_NEW_955,136.69129580715537,Net Banking,Desktop,192.168.213.38,Shopping,Success,1,4,727,Mumbai,Kotak Mahindra Bank,Domestic,16,1
TXN_NEW_956,2025-02-19 10:00:00,USER_NEW_956,3566.9738732243627,Wallet,Desktop,192.168.59.104,Gaming,Success,1,2,463,Delhi,Axis Bank,Merchant,14,0
TXN_NEW_957,2025-02-19 10:00:00,USER_NEW_957,1816.945717339001,Net Banking,Mobile,192.168.194.127,Gaming,Success,1,4,691,Delhi,ICICI Bank,Merchant,14,1
TXN_NEW_958,2025-02-19 10:00:00,USER_NEW_958,4872.055458746812,Net Banking,Desktop,192.168.173.130,Bill Payment,Success,1,4,463,Chennai,Axis Bank,Merchant,14,0
TXN_NEW_959,2025-02-19 10:00:00,USER_NEW_959,551.1118071012531,Debit Card,ATM, ,Shopping,Success,0,0,588,Delhi,HDFC Bank,Merchant,11,1
TXN_NEW_960,2025-02-19 10:00:00,USER_NEW_960,392.01541149521125,Wallet,Mobile,192.168.27.238,Shopping,Success,1,2,385,Kolkata,SBI,International,17,1
TXN_NEW_961,2025-02-19 10:00:00,USER_NEW_961,3858.4807669340576,Debit Card,ATM,192.168.57.177,Food Delivery,Success,0,8,461,Bangalore,Kotak Mahindra Bank,Domestic,15,1
TXN_NEW_962,2025-02-19 10:00:00,USER_NEW_962,4068.917490749405,Credit Card,POS,192.168.180.176,Food Delivery,Success,0,0,764,Bangalore,Axis Bank,International,10,0
TXN_NEW_963,2025-02-19 10:00:00,USER_NEW_963,4901.380835531298,Wallet,ATM,192.168.28.223,Food Delivery,Success,0,2,805,Mumbai,SBI,Merchant,10,1
TXN_NEW_964,2025-02-19 10:00:00,USER_NEW_964,306.52980238136735,Credit Card,ATM,192.168.253.111,Shopping,Success,1,2,849,Kolkata,Axis Bank,International,12,1
TXN_NEW_965,2025-02-19 10:00:00,USER_NEW_965,1042.1992290841156,Credit Card,Desktop,192.168.243.10,Food Delivery,Success,0,4,794,Mumbai,Kotak Mahindra Bank,International,13,0
TXN_NEW_966,2025-02-19 10:00:00,USER_NEW_966,2101.7594353814884,Credit Card,Mobile,192.168.138.137,Bill Payment,Success,1,1,831,Bangalore,SBI,Domestic,12,0
TXN_NEW_967,2025-02-19 10:00:00,USER_NEW_967,4622.3553255752295,Net Banking,ATM,192.168.50.59,Shopping,Success,1,7,838,Chennai,Axis Bank,International,15,0
TXN_NEW_968,2025-02-19 10:00:00,USER_NEW_968,2829.848853084599,Net Banking,Mobile,192.168.136.203,Shopping,Success,1,6,304,Kolkata,HDFC Bank,Domestic,14,0
TXN_NEW_969,2025-02-19 10:00:00,USER_NEW_969,3871.516211920978,Net Banking,Desktop,192.168.89.217,Bill Payment,Success,0,7,807,Chennai,Axis Bank,Merchant,11,0
TXN_NEW_970,2025-02-19 10:00:00,USER_NEW_970,1511.194942755414,Net Banking,ATM,192.168.190.123,Shopping,Success,1,4,398,Mumbai,HDFC Bank,Merchant,13,1
TXN_NEW_971,2025-02-19 10:00:00,USER_NEW_971,3546.9501192176017,Wallet,POS,192.168.74.36,Gaming,Success,0,6,675,Chennai,Kotak Mahindra Bank,Domestic,13,0
TXN_NEW_972,2025-02-19 10:00:00,USER_NEW_972,4520.256774405758,Debit Card,Mobile,192.168.118.128,Food Delivery,Success,0,3,653,Mumbai,HDFC Bank,Merchant,13,0
TXN_NEW_973,2025-02-19 10:00:00,USER_NEW_973,1953.113696311351,Debit Card,ATM,192.168.236.239,Gaming,Success,0,6,595,Bangalore,SBI,International,17,0
TXN_NEW_974,2025-02-19 10:00:00,USER_NEW_974,822.4369084437402,Credit Card,ATM,abc.def.ghi.jkl,Shopping,Success,0,4,786,Chennai,SBI,International,11,0
TXN_NEW_975,2025-02-19 10:00:00,USER_NEW_975,2626.336359046857,Debit Card,POS,192.168.14.124,Shopping,Success,0,1,655,Delhi,ICICI Bank,International,11,1
TXN_NEW_976,2025-02-19 10:00:00,USER_NEW_976,4678.662518108134,Net Banking,Mobile,192.168.162.85,Shopping,Success,0,1,721,Bangalore,HDFC Bank,Merchant,15,0
TXN_NEW_977,2025-02-19 10:00:00,USER_NEW_977,3882.761738778388,Credit Card,Mobile,192.168.128.252,Bill Payment,Success,1,0,327,Mumbai,ICICI Bank,Merchant,15,0
TXN_NEW_978,2025-02-19 10:00:00,USER_NEW_978,985.8113837081072,Credit Card,POS,192.168.166.228,Shopping,Success,1,2,558,Delhi,Kotak Mahindra Bank,Merchant,10,0
TXN_NEW_979,2025-02-19 10:00:00,USER_NEW_979,1468.3440683768213,Wallet,ATM,192.168.214.67,Food Delivery,Success,0,6,821,Chennai,SBI,Merchant,17,0
TXN_NEW_980,2025-02-19 10:00:00,USER_NEW_980,412.3147680520447,Debit Card,Mobile, ,Shopping,Success,1,2,360,Chennai,Kotak Mahindra Bank,Merchant,14,0
TXN_NEW_981,2025-02-19 10:00:00,USER_NEW_981,2889.5595066242336,Credit Card,Mobile,192.168.178.224,Gaming,Success,1,4,705,Chennai,ICICI Bank,Domestic,10,1
TXN_NEW_982,2025-02-19 10:00:00,USER_NEW_982,3843.1469169521392,Net Banking,Mobile,192.168.108.232,Food Delivery,Success,0,4,597,Kolkata,Axis Bank,International,16,1
TXN_NEW_983,2025-02-19 10:00:00,USER_NEW_983,4722.29222427374,Debit Card,ATM,192.168.119.13,Food Delivery,Success,0,8,771,Chennai,Kotak Mahindra Bank,Merchant,12,1
TXN_NEW_984,2025-02-19 10:00:00,USER_NEW_984,4477.886327605486,Net Banking,POS,192.168.27.214,Bill Payment,Success,0,7,553,Bangalore,Kotak Mahindra Bank,Domestic,12,1
TXN_NEW_985,2025-02-19 10:00:00,USER_NEW_985,4553.005088355686,Wallet,POS,192.168.15.240,Shopping,Success,0,1,411,Chennai,SBI,International,15,0
TXN_NEW_986,2025-02-19 10:00:00,USER_NEW_986,2032.553637095112,Credit Card,Desktop, ,Food Delivery,Success,0,7,334,Chennai,HDFC Bank,International,12,1
TXN_NEW_987,2025-02-19 10:00:00,USER_NEW_987,3911.793760935755,Debit Card,Mobile,192.168.233.21,Shopping,Success,1,6,778,Bangalore,SBI,Domestic,14,1
TXN_NEW_988,2025-02-19 10:00:00,USER_NEW_988,1619.5742252771347,Net Banking,Desktop,192.168.205.34,Food Delivery,Success,1,2,674,Delhi,ICICI Bank,International,10,0
